Date,Scrip,Open,High,Low,Close,PreClose,AdjClose,Volume,Value,Trade,Change,DateString,DateEpoch
/Date(1355011200000)/,1JANATAMF,7.2,7.2,7,7,0,0,133500,0,0,0,09/12/2012 00:00:00,1355011200000
/Date(1355097600000)/,1JANATAMF,7.1,7.1,6.8,6.8,0,0,296500,0,0,0,10/12/2012 00:00:00,1355097600000
/Date(1355184000000)/,1JANATAMF,6.8,7.3,6.8,7.2,0,0,365500,0,0,0,11/12/2012 00:00:00,1355184000000
/Date(1355270400000)/,1JANATAMF,7.3,7.4,7.2,7.2,0,0,205500,0,0,0,12/12/2012 00:00:00,1355270400000
/Date(1355356800000)/,1JANATAMF,7.1,7.2,7,7.1,0,0,72500,0,0,0,13/12/2012 00:00:00,1355356800000
/Date(1355702400000)/,1JANATAMF,7.2,7.3,7.2,7.2,0,0,177500,0,0,0,17/12/2012 00:00:00,1355702400000
/Date(1355788800000)/,1JANATAMF,7.2,7.2,7.1,7.1,0,0,113500,0,0,0,18/12/2012 00:00:00,1355788800000
/Date(1355875200000)/,1JANATAMF,7,7.2,7,7.1,0,0,248500,0,0,0,19/12/2012 00:00:00,1355875200000
/Date(1355961600000)/,1JANATAMF,7.2,7.2,7,7,0,0,344500,0,0,0,20/12/2012 00:00:00,1355961600000
/Date(1356220800000)/,1JANATAMF,6.9,7,6.8,6.8,0,0,287500,0,0,0,23/12/2012 00:00:00,1356220800000
/Date(1356307200000)/,1JANATAMF,6.9,7.1,6.8,7,0,0,441500,0,0,0,24/12/2012 00:00:00,1356307200000
/Date(1356480000000)/,1JANATAMF,7,7.3,6.9,7.1,0,0,277000,0,0,0,26/12/2012 00:00:00,1356480000000
/Date(1356566400000)/,1JANATAMF,7.2,7.2,7,7.1,0,0,127500,0,0,0,27/12/2012 00:00:00,1356566400000
/Date(1356825600000)/,1JANATAMF,7.2,7.2,7,7,0,0,80000,0,0,0,30/12/2012 00:00:00,1356825600000
/Date(1356998400000)/,1JANATAMF,7.1,7.1,6.9,6.9,0,0,112500,0,0,0,01/01/2013 00:00:00,1356998400000
/Date(1357084800000)/,1JANATAMF,7,7,6.8,6.9,0,0,224000,0,0,0,02/01/2013 00:00:00,1357084800000
/Date(1357171200000)/,1JANATAMF,7.1,7.5,7.1,7.4,0,0,1297500,0,0,0,03/01/2013 00:00:00,1357171200000
/Date(1357430400000)/,1JANATAMF,7.4,7.7,7.2,7.2,0,0,399500,0,0,0,06/01/2013 00:00:00,1357430400000
/Date(1357516800000)/,1JANATAMF,7.1,7.3,7,7.1,0,0,195000,0,0,0,07/01/2013 00:00:00,1357516800000
/Date(1357603200000)/,1JANATAMF,7.2,7.4,7.2,7.2,0,0,231500,0,0,0,08/01/2013 00:00:00,1357603200000
/Date(1357689600000)/,1JANATAMF,7.9,7.9,7.3,7.3,0,0,1166000,0,0,0,09/01/2013 00:00:00,1357689600000
/Date(1357776000000)/,1JANATAMF,7.2,7.3,7.1,7.1,0,0,193500,0,0,0,10/01/2013 00:00:00,1357776000000
/Date(1358035200000)/,1JANATAMF,7.1,7.2,7,7.1,0,0,209000,0,0,0,13/01/2013 00:00:00,1358035200000
/Date(1358121600000)/,1JANATAMF,7.1,7.2,7,7.1,0,0,208000,0,0,0,14/01/2013 00:00:00,1358121600000
/Date(1358208000000)/,1JANATAMF,7.1,7.1,7,7,0,0,106500,0,0,0,15/01/2013 00:00:00,1358208000000
/Date(1358294400000)/,1JANATAMF,7.1,7.2,7,7,0,0,228000,0,0,0,16/01/2013 00:00:00,1358294400000
/Date(1358380800000)/,1JANATAMF,7,7.2,7,7,0,0,177000,0,0,0,17/01/2013 00:00:00,1358380800000
/Date(1358640000000)/,1JANATAMF,7,7.1,7,7,0,0,108000,0,0,0,20/01/2013 00:00:00,1358640000000
/Date(1358726400000)/,1JANATAMF,7,7,6.9,6.9,0,0,252500,0,0,0,21/01/2013 00:00:00,1358726400000
/Date(1358812800000)/,1JANATAMF,7,7,6.9,6.9,0,0,556000,0,0,0,22/01/2013 00:00:00,1358812800000
/Date(1358899200000)/,1JANATAMF,6.9,7,6.8,6.9,0,0,205000,0,0,0,23/01/2013 00:00:00,1358899200000
/Date(1358985600000)/,1JANATAMF,6.8,7,6.8,6.9,0,0,239500,0,0,0,24/01/2013 00:00:00,1358985600000
/Date(1359244800000)/,1JANATAMF,6.9,7,6.8,6.8,0,0,418000,0,0,0,27/01/2013 00:00:00,1359244800000
/Date(1359331200000)/,1JANATAMF,6.8,6.8,6.6,6.6,0,0,363500,0,0,0,28/01/2013 00:00:00,1359331200000
/Date(1359417600000)/,1JANATAMF,6.8,6.9,6.6,6.7,0,0,525000,0,0,0,29/01/2013 00:00:00,1359417600000
/Date(1359504000000)/,1JANATAMF,6.8,6.9,6.7,6.7,0,0,82500,0,0,0,30/01/2013 00:00:00,1359504000000
/Date(1359590400000)/,1JANATAMF,6.7,6.8,6.6,6.6,0,0,425500,0,0,0,31/01/2013 00:00:00,1359590400000
/Date(1359849600000)/,1JANATAMF,6.7,6.8,6.6,6.6,0,0,324500,0,0,0,03/02/2013 00:00:00,1359849600000
/Date(1359936000000)/,1JANATAMF,6.7,6.8,6.6,6.7,0,0,110000,0,0,0,04/02/2013 00:00:00,1359936000000
/Date(1360022400000)/,1JANATAMF,6.6,6.8,6.6,6.6,0,0,116500,0,0,0,05/02/2013 00:00:00,1360022400000
/Date(1360108800000)/,1JANATAMF,6.6,6.8,6.6,6.7,0,0,214500,0,0,0,06/02/2013 00:00:00,1360108800000
/Date(1360195200000)/,1JANATAMF,6.7,6.8,6.6,6.6,0,0,181000,0,0,0,07/02/2013 00:00:00,1360195200000
/Date(1360454400000)/,1JANATAMF,6.7,6.9,6.7,6.8,0,0,255000,0,0,0,10/02/2013 00:00:00,1360454400000
/Date(1360540800000)/,1JANATAMF,6.9,7,6.8,6.9,0,0,547500,0,0,0,11/02/2013 00:00:00,1360540800000
/Date(1360627200000)/,1JANATAMF,7.1,7.1,6.9,6.9,0,0,276000,0,0,0,12/02/2013 00:00:00,1360627200000
/Date(1360713600000)/,1JANATAMF,6.9,7,6.7,6.8,0,0,323000,0,0,0,13/02/2013 00:00:00,1360713600000
/Date(1360800000000)/,1JANATAMF,6.7,6.9,6.7,6.8,0,0,179000,0,0,0,14/02/2013 00:00:00,1360800000000
/Date(1361059200000)/,1JANATAMF,6.9,6.9,6.6,6.7,0,0,297000,0,0,0,17/02/2013 00:00:00,1361059200000
/Date(1361145600000)/,1JANATAMF,6.7,6.8,6.6,6.6,0,0,331000,0,0,0,18/02/2013 00:00:00,1361145600000
/Date(1361232000000)/,1JANATAMF,6.6,6.7,6.5,6.5,0,0,370500,0,0,0,19/02/2013 00:00:00,1361232000000
/Date(1361318400000)/,1JANATAMF,6.5,6.7,6.5,6.5,0,0,136500,0,0,0,20/02/2013 00:00:00,1361318400000
/Date(1361664000000)/,1JANATAMF,6.5,6.6,6.4,6.4,0,0,174500,0,0,0,24/02/2013 00:00:00,1361664000000
/Date(1361750400000)/,1JANATAMF,6.4,6.6,6.4,6.4,0,0,214000,0,0,0,25/02/2013 00:00:00,1361750400000
/Date(1361836800000)/,1JANATAMF,6.5,6.5,6.3,6.4,0,0,238000,0,0,0,26/02/2013 00:00:00,1361836800000
/Date(1361923200000)/,1JANATAMF,6.4,6.5,6.2,6.2,0,0,279000,0,0,0,27/02/2013 00:00:00,1361923200000
/Date(1362009600000)/,1JANATAMF,6.2,6.2,6,6,0,0,260500,0,0,0,28/02/2013 00:00:00,1362009600000
/Date(1362268800000)/,1JANATAMF,6,6.1,5.7,5.7,0,0,131000,0,0,0,03/03/2013 00:00:00,1362268800000
/Date(1362355200000)/,1JANATAMF,5.9,6.1,5.8,6,0,0,150000,0,0,0,04/03/2013 00:00:00,1362355200000
/Date(1362441600000)/,1JANATAMF,6.1,6.2,6,6,0,0,95000,0,0,0,05/03/2013 00:00:00,1362441600000
/Date(1362528000000)/,1JANATAMF,6,6.1,6,6,0,0,84000,0,0,0,06/03/2013 00:00:00,1362528000000
/Date(1362614400000)/,1JANATAMF,6,6,5.9,5.9,0,0,101500,0,0,0,07/03/2013 00:00:00,1362614400000
/Date(1362873600000)/,1JANATAMF,5.9,6,5.8,5.8,0,0,63000,0,0,0,10/03/2013 00:00:00,1362873600000
/Date(1362960000000)/,1JANATAMF,5.8,5.8,5.6,5.6,0,0,320500,0,0,0,11/03/2013 00:00:00,1362960000000
/Date(1363046400000)/,1JANATAMF,5.6,5.7,5.4,5.4,0,0,559500,0,0,0,12/03/2013 00:00:00,1363046400000
/Date(1363132800000)/,1JANATAMF,5.6,5.7,5.5,5.6,0,0,95500,0,0,0,13/03/2013 00:00:00,1363132800000
/Date(1363219200000)/,1JANATAMF,5.6,5.7,5.3,5.3,0,0,676500,0,0,0,14/03/2013 00:00:00,1363219200000
/Date(1363564800000)/,1JANATAMF,5.5,5.5,5.4,5.4,0,0,306000,0,0,0,18/03/2013 00:00:00,1363564800000
/Date(1363651200000)/,1JANATAMF,5.5,5.7,5.4,5.6,0,0,258000,0,0,0,19/03/2013 00:00:00,1363651200000
/Date(1363737600000)/,1JANATAMF,5.5,5.5,5.4,5.4,0,0,113000,0,0,0,20/03/2013 00:00:00,1363737600000
/Date(1364083200000)/,1JANATAMF,5.4,5.5,5.4,5.4,0,0,150500,0,0,0,24/03/2013 00:00:00,1364083200000
/Date(1364169600000)/,1JANATAMF,5.5,5.6,5.4,5.4,0,0,158500,0,0,0,25/03/2013 00:00:00,1364169600000
/Date(1364342400000)/,1JANATAMF,5.5,5.5,5.3,5.3,0,0,203500,0,0,0,27/03/2013 00:00:00,1364342400000
/Date(1364428800000)/,1JANATAMF,5.4,5.5,5.3,5.3,0,0,129500,0,0,0,28/03/2013 00:00:00,1364428800000
/Date(1364688000000)/,1JANATAMF,5.3,5.4,5.2,5.2,0,0,128000,0,0,0,31/03/2013 00:00:00,1364688000000
/Date(1364774400000)/,1JANATAMF,5.2,5.2,5,5,0,0,137000,0,0,0,01/04/2013 00:00:00,1364774400000
/Date(1364860800000)/,1JANATAMF,5.2,5.2,4.9,5,0,0,228000,0,0,0,02/04/2013 00:00:00,1364860800000
/Date(1364947200000)/,1JANATAMF,5.1,5.2,5,5.1,0,0,109500,0,0,0,03/04/2013 00:00:00,1364947200000
/Date(1365033600000)/,1JANATAMF,5.1,5.2,5.1,5.1,0,0,72000,0,0,0,04/04/2013 00:00:00,1365033600000
/Date(1365292800000)/,1JANATAMF,5.1,5.5,5.1,5.4,0,0,446000,0,0,0,07/04/2013 00:00:00,1365292800000
/Date(1365379200000)/,1JANATAMF,5.4,5.9,5.3,5.8,0,0,1004000,0,0,0,08/04/2013 00:00:00,1365379200000
/Date(1365465600000)/,1JANATAMF,6,6.2,5.8,5.8,0,0,329500,0,0,0,09/04/2013 00:00:00,1365465600000
/Date(1365552000000)/,1JANATAMF,5.9,6.1,5.6,5.8,0,0,566500,0,0,0,10/04/2013 00:00:00,1365552000000
/Date(1365638400000)/,1JANATAMF,5.8,6,5.7,5.8,0,0,517500,0,0,0,11/04/2013 00:00:00,1365638400000
/Date(1365984000000)/,1JANATAMF,5.9,6,5.7,5.7,0,0,454500,0,0,0,15/04/2013 00:00:00,1365984000000
/Date(1366070400000)/,1JANATAMF,5.9,5.9,5.5,5.5,0,0,262000,0,0,0,16/04/2013 00:00:00,1366070400000
/Date(1366156800000)/,1JANATAMF,5.6,5.9,5.4,5.8,0,0,385500,0,0,0,17/04/2013 00:00:00,1366156800000
/Date(1366243200000)/,1JANATAMF,6,6.2,5.9,5.9,0,0,972000,0,0,0,18/04/2013 00:00:00,1366243200000
/Date(1366502400000)/,1JANATAMF,5.9,5.9,5.7,5.8,0,0,162000,0,0,0,21/04/2013 00:00:00,1366502400000
/Date(1366588800000)/,1JANATAMF,5.8,5.9,5.7,5.7,0,0,289500,0,0,0,22/04/2013 00:00:00,1366588800000
/Date(1366675200000)/,1JANATAMF,5.9,5.9,5.7,5.8,0,0,171500,0,0,0,23/04/2013 00:00:00,1366675200000
/Date(1366761600000)/,1JANATAMF,5.9,5.9,5.6,5.6,0,0,268500,0,0,0,24/04/2013 00:00:00,1366761600000
/Date(1366848000000)/,1JANATAMF,5.7,5.9,5.7,5.7,0,0,341000,0,0,0,25/04/2013 00:00:00,1366848000000
/Date(1367107200000)/,1JANATAMF,5.7,5.7,5.6,5.6,0,0,182000,0,0,0,28/04/2013 00:00:00,1367107200000
/Date(1367193600000)/,1JANATAMF,5.7,5.7,5.5,5.6,0,0,248000,0,0,0,29/04/2013 00:00:00,1367193600000
/Date(1367280000000)/,1JANATAMF,5.8,5.8,5.6,5.6,0,0,136000,0,0,0,30/04/2013 00:00:00,1367280000000
/Date(1367452800000)/,1JANATAMF,5.5,5.7,5.5,5.6,0,0,262000,0,0,0,02/05/2013 00:00:00,1367452800000
/Date(1367712000000)/,1JANATAMF,5.7,5.7,5.6,5.6,0,0,106000,0,0,0,05/05/2013 00:00:00,1367712000000
/Date(1367798400000)/,1JANATAMF,5.5,5.6,5.5,5.5,0,0,29000,0,0,0,06/05/2013 00:00:00,1367798400000
/Date(1367884800000)/,1JANATAMF,5.5,5.7,5.5,5.6,0,0,169500,0,0,0,07/05/2013 00:00:00,1367884800000
/Date(1367971200000)/,1JANATAMF,5.8,6,5.7,5.7,0,0,638000,0,0,0,08/05/2013 00:00:00,1367971200000
/Date(1368057600000)/,1JANATAMF,5.8,5.9,5.7,5.8,0,0,232500,0,0,0,09/05/2013 00:00:00,1368057600000
/Date(1368316800000)/,1JANATAMF,5.9,6,5.8,5.9,0,0,325000,0,0,0,12/05/2013 00:00:00,1368316800000
/Date(1368403200000)/,1JANATAMF,6,6.2,5.9,6,0,0,756000,0,0,0,13/05/2013 00:00:00,1368403200000
/Date(1368489600000)/,1JANATAMF,6.1,6.6,6.1,6.5,0,0,733500,0,0,0,14/05/2013 00:00:00,1368489600000
/Date(1368576000000)/,1JANATAMF,6.5,6.6,6.2,6.2,0,0,795500,0,0,0,15/05/2013 00:00:00,1368576000000
/Date(1368662400000)/,1JANATAMF,6.3,6.7,6.3,6.5,0,0,607000,0,0,0,16/05/2013 00:00:00,1368662400000
/Date(1368921600000)/,1JANATAMF,6.6,6.7,6.5,6.6,0,0,529000,0,0,0,19/05/2013 00:00:00,1368921600000
/Date(1369008000000)/,1JANATAMF,6.6,6.7,6.4,6.5,0,0,734000,0,0,0,20/05/2013 00:00:00,1369008000000
/Date(1369094400000)/,1JANATAMF,6.5,6.6,6.3,6.3,0,0,378000,0,0,0,21/05/2013 00:00:00,1369094400000
/Date(1369180800000)/,1JANATAMF,6.2,6.5,6.2,6.2,0,0,286000,0,0,0,22/05/2013 00:00:00,1369180800000
/Date(1369526400000)/,1JANATAMF,6.2,6.3,6,6,0,0,252000,0,0,0,26/05/2013 00:00:00,1369526400000
/Date(1369612800000)/,1JANATAMF,6.1,6.3,6,6.1,0,0,223000,0,0,0,27/05/2013 00:00:00,1369612800000
/Date(1369699200000)/,1JANATAMF,6.3,6.4,6.2,6.3,0,0,216000,0,0,0,28/05/2013 00:00:00,1369699200000
/Date(1369785600000)/,1JANATAMF,6.4,6.5,6.3,6.4,0,0,420500,0,0,0,29/05/2013 00:00:00,1369785600000
/Date(1369872000000)/,1JANATAMF,6.5,6.7,6.5,6.5,0,0,739500,0,0,0,30/05/2013 00:00:00,1369872000000
/Date(1370131200000)/,1JANATAMF,6.7,7.1,6.6,7,0,0,2212500,0,0,0,02/06/2013 00:00:00,1370131200000
/Date(1370217600000)/,1JANATAMF,7.3,7.3,6.9,7,0,0,957000,0,0,0,03/06/2013 00:00:00,1370217600000
/Date(1370304000000)/,1JANATAMF,7.1,7.2,6.9,6.9,0,0,650000,0,0,0,04/06/2013 00:00:00,1370304000000
/Date(1370390400000)/,1JANATAMF,6.8,7.2,6.7,7.1,0,0,950000,0,0,0,05/06/2013 00:00:00,1370390400000
/Date(1370476800000)/,1JANATAMF,7,7.3,7,7.1,0,0,1089000,0,0,0,06/06/2013 00:00:00,1370476800000
/Date(1370736000000)/,1JANATAMF,7.4,7.6,6.9,6.9,0,0,985000,0,0,0,09/06/2013 00:00:00,1370736000000
/Date(1370822400000)/,1JANATAMF,7,7.4,7,7.2,0,0,865500,0,0,0,10/06/2013 00:00:00,1370822400000
/Date(1370908800000)/,1JANATAMF,7.4,7.5,7.2,7.2,0,0,710000,0,0,0,11/06/2013 00:00:00,1370908800000
/Date(1370995200000)/,1JANATAMF,7.4,7.5,7,7,0,0,744000,0,0,0,12/06/2013 00:00:00,1370995200000
/Date(1371081600000)/,1JANATAMF,7.2,7.2,7,7,0,0,708500,0,0,0,13/06/2013 00:00:00,1371081600000
/Date(1371340800000)/,1JANATAMF,7.2,7.3,7.1,7.1,0,0,415000,0,0,0,16/06/2013 00:00:00,1371340800000
/Date(1371427200000)/,1JANATAMF,7.2,7.4,7,7.1,0,0,914500,0,0,0,17/06/2013 00:00:00,1371427200000
/Date(1371513600000)/,1JANATAMF,7.3,7.6,7.2,7.5,0,0,2225500,0,0,0,18/06/2013 00:00:00,1371513600000
/Date(1371600000000)/,1JANATAMF,7.6,7.8,7.5,7.5,0,0,1168500,0,0,0,19/06/2013 00:00:00,1371600000000
/Date(1371686400000)/,1JANATAMF,7.7,7.7,7.2,7.3,0,0,478000,0,0,0,20/06/2013 00:00:00,1371686400000
/Date(1371945600000)/,1JANATAMF,7.3,7.4,7,7,0,0,589000,0,0,0,23/06/2013 00:00:00,1371945600000
/Date(1372032000000)/,1JANATAMF,7.1,7.1,6.9,6.9,0,0,508500,0,0,0,24/06/2013 00:00:00,1372032000000
/Date(1372204800000)/,1JANATAMF,7.1,7.3,7,7,0,0,303500,0,0,0,26/06/2013 00:00:00,1372204800000
/Date(1372291200000)/,1JANATAMF,7.1,7.1,6.9,6.9,0,0,225500,0,0,0,27/06/2013 00:00:00,1372291200000
/Date(1372550400000)/,1JANATAMF,6.8,7.1,6.7,6.8,0,0,519000,0,0,0,30/06/2013 00:00:00,1372550400000
/Date(1372723200000)/,1JANATAMF,7,7.2,7,7.1,0,0,315000,0,0,0,02/07/2013 00:00:00,1372723200000
/Date(1372809600000)/,1JANATAMF,7.1,7.2,6.8,6.9,0,0,525500,0,0,0,03/07/2013 00:00:00,1372809600000
/Date(1372896000000)/,1JANATAMF,7,7,6.7,6.8,0,0,979500,0,0,0,04/07/2013 00:00:00,1372896000000
/Date(1373155200000)/,1JANATAMF,7,7.2,6.9,7.1,0,0,664500,0,0,0,07/07/2013 00:00:00,1373155200000
/Date(1373241600000)/,1JANATAMF,7.2,7.2,6.9,6.9,0,0,893500,0,0,0,08/07/2013 00:00:00,1373241600000
/Date(1373328000000)/,1JANATAMF,6.9,7,6.8,6.8,0,0,1125000,0,0,0,09/07/2013 00:00:00,1373328000000
/Date(1373414400000)/,1JANATAMF,6.9,7.1,6.8,6.9,0,0,624000,0,0,0,10/07/2013 00:00:00,1373414400000
/Date(1373500800000)/,1JANATAMF,7.2,7.2,6.7,6.7,0,0,576500,0,0,0,11/07/2013 00:00:00,1373500800000
/Date(1373760000000)/,1JANATAMF,6.8,6.9,6.7,6.7,0,0,244500,0,0,0,14/07/2013 00:00:00,1373760000000
/Date(1373846400000)/,1JANATAMF,6.8,6.9,6.6,6.7,0,0,381500,0,0,0,15/07/2013 00:00:00,1373846400000
/Date(1373932800000)/,1JANATAMF,6.9,7,6.7,6.8,0,0,341500,0,0,0,16/07/2013 00:00:00,1373932800000
/Date(1374019200000)/,1JANATAMF,6.7,6.9,6.7,6.7,0,0,478000,0,0,0,17/07/2013 00:00:00,1374019200000
/Date(1374105600000)/,1JANATAMF,6.8,6.8,6.6,6.7,0,0,376000,0,0,0,18/07/2013 00:00:00,1374105600000
/Date(1374364800000)/,1JANATAMF,6.9,6.9,6.6,6.6,0,0,245000,0,0,0,21/07/2013 00:00:00,1374364800000
/Date(1374451200000)/,1JANATAMF,6.7,6.8,6.5,6.6,0,0,318500,0,0,0,22/07/2013 00:00:00,1374451200000
/Date(1374537600000)/,1JANATAMF,6.6,6.7,6.1,6.3,0,0,383500,0,0,0,23/07/2013 00:00:00,1374537600000
/Date(1374624000000)/,1JANATAMF,6.2,6.9,6.2,6.9,0,0,461000,0,0,0,24/07/2013 00:00:00,1374624000000
/Date(1374710400000)/,1JANATAMF,7.4,7.5,6.8,6.8,0,0,896500,0,0,0,25/07/2013 00:00:00,1374710400000
/Date(1374969600000)/,1JANATAMF,6.8,6.8,6.5,6.6,0,0,162500,0,0,0,28/07/2013 00:00:00,1374969600000
/Date(1375056000000)/,1JANATAMF,6.6,6.9,6.5,6.7,0,0,335000,0,0,0,29/07/2013 00:00:00,1375056000000
/Date(1375142400000)/,1JANATAMF,6.9,6.9,6.4,6.4,0,0,213000,0,0,0,30/07/2013 00:00:00,1375142400000
/Date(1375228800000)/,1JANATAMF,6.6,6.7,6.2,6.2,0,0,267500,0,0,0,31/07/2013 00:00:00,1375228800000
/Date(1375315200000)/,1JANATAMF,6.2,6.3,6.1,6.2,0,0,122000,0,0,0,01/08/2013 00:00:00,1375315200000
/Date(1375574400000)/,1JANATAMF,6.1,6.2,5.8,6,0,0,200000,0,0,0,04/08/2013 00:00:00,1375574400000
/Date(1375660800000)/,1JANATAMF,6,6.3,6,6.2,0,0,104000,0,0,0,05/08/2013 00:00:00,1375660800000
/Date(1376265600000)/,1JANATAMF,6,6.1,6,6,0,0,80000,0,0,0,12/08/2013 00:00:00,1376265600000
/Date(1376352000000)/,1JANATAMF,6,6.1,5.9,5.9,0,0,240000,0,0,0,13/08/2013 00:00:00,1376352000000
/Date(1376438400000)/,1JANATAMF,5.5,5.9,5.5,5.7,0,0,477500,0,0,0,14/08/2013 00:00:00,1376438400000
/Date(1376784000000)/,1JANATAMF,5.7,5.9,5.6,5.8,0,0,385000,0,0,0,18/08/2013 00:00:00,1376784000000
/Date(1376870400000)/,1JANATAMF,5.8,5.9,5.7,5.8,0,0,268000,0,0,0,19/08/2013 00:00:00,1376870400000
/Date(1376956800000)/,1JANATAMF,5.8,6,5.8,5.8,0,0,196500,0,0,0,20/08/2013 00:00:00,1376956800000
/Date(1377043200000)/,1JANATAMF,5.9,5.9,5.7,5.7,0,0,415500,0,0,0,21/08/2013 00:00:00,1377043200000
/Date(1377129600000)/,1JANATAMF,5.7,6,5.7,5.9,0,0,282000,0,0,0,22/08/2013 00:00:00,1377129600000
/Date(1377388800000)/,1JANATAMF,6.1,6.1,5.9,5.9,0,0,173000,0,0,0,25/08/2013 00:00:00,1377388800000
/Date(1377475200000)/,1JANATAMF,5.9,6,5.8,5.9,0,0,246000,0,0,0,26/08/2013 00:00:00,1377475200000
/Date(1377561600000)/,1JANATAMF,5.9,5.9,5.8,5.8,0,0,242500,0,0,0,27/08/2013 00:00:00,1377561600000
/Date(1377734400000)/,1JANATAMF,5.9,5.9,5.7,5.7,0,0,208000,0,0,0,29/08/2013 00:00:00,1377734400000
/Date(1377993600000)/,1JANATAMF,5.8,5.9,5.8,5.8,0,0,508000,0,0,0,01/09/2013 00:00:00,1377993600000
/Date(1378080000000)/,1JANATAMF,5.9,5.9,5.8,5.8,0,0,175500,0,0,0,02/09/2013 00:00:00,1378080000000
/Date(1378166400000)/,1JANATAMF,5.8,5.8,5.7,5.7,0,0,90500,0,0,0,03/09/2013 00:00:00,1378166400000
/Date(1378252800000)/,1JANATAMF,5.7,5.8,5.7,5.7,0,0,90500,0,0,0,04/09/2013 00:00:00,1378252800000
/Date(1378339200000)/,1JANATAMF,5.8,5.9,5.7,5.7,0,0,122000,0,0,0,05/09/2013 00:00:00,1378339200000
/Date(1378598400000)/,1JANATAMF,5.8,5.8,5.7,5.7,0,0,96000,0,0,0,08/09/2013 00:00:00,1378598400000
/Date(1378684800000)/,1JANATAMF,5.7,5.9,5.7,5.7,0,0,164000,0,0,0,09/09/2013 00:00:00,1378684800000
/Date(1378771200000)/,1JANATAMF,5.7,5.8,5.6,5.6,0,0,142000,0,0,0,10/09/2013 00:00:00,1378771200000
/Date(1378857600000)/,1JANATAMF,5.6,6,5.6,5.7,0,0,379500,0,0,0,11/09/2013 00:00:00,1378857600000
/Date(1378944000000)/,1JANATAMF,5.8,5.8,5.7,5.7,0,0,157000,0,0,0,12/09/2013 00:00:00,1378944000000
/Date(1379203200000)/,1JANATAMF,5.7,5.8,5.6,5.6,0,0,315000,0,0,0,15/09/2013 00:00:00,1379203200000
/Date(1379289600000)/,1JANATAMF,5.6,5.8,5.6,5.6,0,0,71000,0,0,0,16/09/2013 00:00:00,1379289600000
/Date(1379376000000)/,1JANATAMF,5.6,5.8,5.6,5.6,0,0,173500,0,0,0,17/09/2013 00:00:00,1379376000000
/Date(1379462400000)/,1JANATAMF,5.6,5.8,5.6,5.6,0,0,165000,0,0,0,18/09/2013 00:00:00,1379462400000
/Date(1379548800000)/,1JANATAMF,5.6,5.8,5.6,5.7,0,0,131500,0,0,0,19/09/2013 00:00:00,1379548800000
/Date(1379808000000)/,1JANATAMF,5.7,5.8,5.7,5.7,0,0,177500,0,0,0,22/09/2013 00:00:00,1379808000000
/Date(1379894400000)/,1JANATAMF,5.7,5.8,5.6,5.6,0,0,194500,0,0,0,23/09/2013 00:00:00,1379894400000
